calleeService,serviceCallingDate,serviceDelay,responseCode,amount_service_parameter,callerService
13,20171126T120407,4027,1,409,4
13,20171126T120407,4027,1,409,4
13,20171126T120407,4027,1,409,4
13,20171126T120407,4027,1,409,4
13,20171126T120407,4027,1,409,4
13,20171126T120407,4027,1,409,4
13,20171126T120407,4027,1,409,4
13,20171126T120407,4027,1,409,4
13,20171126T120407,4027,1,409,4
13,20171126T120407,4027,1,409,4
13,20171126T120407,4027,1,409,4
13,20171126T120407,4027,1,409,4
13,20171126T120407,4027,1,409,4
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
6,20171126T113447,4996,1,747,11
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
16,20171126T121038,871,1,954,1
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T112134,224,1,874,15
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
20,20171126T111730,780,2,837,18
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
6,20171126T115854,1157,1,568,5
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
10,20171126T115557,1122,1,4,2
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
1,20171126T115906,4838,2,611,18
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
11,20171126T115151,3814,1,954,17
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
19,20171126T112602,4606,1,77,4
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114805,4501,2,550,17
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
8,20171126T114852,4556,1,870,3
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
6,20171126T121152,1971,2,339,7
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
2,20171126T112024,589,2,496,15
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
19,20171126T113732,1934,2,122,1
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
16,20171126T121222,1041,1,216,9
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
19,20171126T114717,42,2,947,14
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
12,20171126T113611,4224,2,218,7
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
9,20171126T113013,4449,2,990,13
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
16,20171126T113816,481,2,943,19
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
11,20171126T120113,1416,2,137,16
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
10,20171126T115452,4858,2,965,17
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
4,20171126T112912,3584,1,934,10
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
7,20171126T112721,3018,2,263,12
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
20,20171126T111613,4997,1,808,20
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
19,20171126T111611,1021,1,512,11
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
20,20171126T113550,4767,2,374,16
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
14,20171126T120544,1204,1,383,18
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
18,20171126T115215,2876,2,215,9
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
16,20171126T113802,1996,2,607,1
